Client_ID,Last_Purchase_Date,Frequency,Monetary_Spendings,Behavior_Score,Churn,Recency
Client_4965,2025-03-25 17:26:37.168127,12,478.69,0.68,0,237
Client_4966,2024-11-21 17:26:37.168127,41,208.57,0.64,0,361
Client_4967,2025-03-07 17:26:37.168127,49,481.34,0.82,1,255
Client_4968,2025-03-19 17:26:37.168127,22,33.43,0.53,1,243
Client_4969,2024-12-28 17:26:37.168127,33,481.86,0.11,0,324
Client_4970,2025-08-12 17:26:37.168127,41,226.92,0.32,0,97
Client_4971,2025-06-17 17:26:37.168127,25,410.88,0.38,0,153
Client_4972,2025-09-27 17:26:37.168127,21,53.47,0.74,1,51
Client_4973,2025-02-25 17:26:37.168127,13,44.32,0.56,0,265
Client_4974,2025-08-24 17:26:37.168127,48,489.03,0.94,1,85
Client_4975,2025-11-17 17:26:37.168127,50,271.27,0.06,1,0
Client_4976,2025-04-15 17:26:37.168127,42,258.9,0.17,0,216
Client_4977,2025-10-08 17:26:37.168127,4,398.79,0.03,0,40
Client_4978,2025-07-10 17:26:37.168127,23,424.76,0.69,0,130
Client_4979,2025-02-04 17:26:37.168127,41,76.64,1.0,0,286
Client_4980,2025-06-07 17:26:37.168127,11,37.72,0.09,0,163
Client_4981,2025-06-28 17:26:37.168127,47,52.74,0.11,0,142
Client_4982,2025-07-12 17:26:37.168127,21,467.88,0.01,0,128
Client_4983,2025-10-29 17:26:37.168127,42,145.97,1.0,0,19
Client_4984,2025-01-24 17:26:37.168127,32,362.74,0.48,0,297
Client_4985,2025-09-24 17:26:37.168127,5,337.24,0.58,1,54
Client_4986,2025-11-13 17:26:37.168127,14,101.92,0.84,0,4
Client_4987,2024-12-04 17:26:37.168127,30,175.5,0.58,1,348
Client_4988,2025-09-18 17:26:37.168127,17,96.22,0.15,1,60
Client_4989,2025-09-17 17:26:37.168127,21,319.21,0.71,1,61
Client_4990,2025-08-09 17:26:37.168127,49,350.1,0.66,1,100
Client_4991,2025-06-06 17:26:37.168127,22,419.29,0.17,0,164
Client_4992,2024-12-11 17:26:37.168127,39,340.91,0.39,0,341
Client_4993,2025-06-29 17:26:37.168127,28,320.05,0.11,1,141
Client_4994,2025-08-03 17:26:37.168127,17,347.43,0.81,0,106
Client_4995,2025-02-28 17:26:37.168127,27,115.34,0.36,1,262
Client_4996,2025-01-15 17:26:37.168127,26,403.04,0.3,0,306
Client_4997,2025-09-15 17:26:37.168127,33,260.17,0.18,0,63
Client_4998,2025-03-21 17:26:37.168127,14,294.69,0.24,0,241
Client_4999,2025-05-24 17:26:37.168127,18,184.06,0.85,0,177
Client_5000,2025-11-10 17:26:37.168127,4,204.11,0.25,0,7
Client_5001,2025-04-06 17:26:37.168127,26,134.97,0.23,1,225
Client_5002,2024-12-12 17:26:37.168127,34,448.56,0.11,1,340
Client_5003,2025-06-20 17:26:37.168127,14,258.29,0.66,0,150
Client_5004,2025-04-22 17:26:37.168127,40,28.73,0.73,0,209
Client_5005,2025-08-16 17:26:37.168127,32,84.36,0.11,1,93
Client_5006,2025-04-24 17:26:37.168127,37,348.05,0.47,0,207
Client_5007,2025-09-16 17:26:37.168127,39,203.89,0.8,0,62
Client_5008,2025-06-02 17:26:37.168127,15,312.8,0.65,0,168
Client_5009,2025-02-09 17:26:37.168127,1,28.86,0.2,0,281
Client_5010,2025-09-06 17:26:37.168127,35,319.94,0.7,0,72
Client_5011,2025-08-27 17:26:37.168127,50,129.01,0.96,1,82
Client_5012,2025-09-12 17:26:37.168127,50,429.61,0.19,0,66
Client_5013,2025-06-05 17:26:37.168127,3,80.01,0.0,0,165
Client_5014,2025-08-06 17:26:37.168127,37,138.09,0.92,0,103
Client_5015,2024-12-14 17:26:37.168127,46,441.16,0.29,0,338
Client_5016,2025-03-26 17:26:37.168127,41,445.79,0.42,0,236
Client_5017,2025-03-16 17:26:37.168127,27,114.32,0.18,0,246
Client_5018,2025-02-06 17:26:37.168127,2,394.5,0.03,1,284
Client_5019,2025-08-18 17:26:37.168127,12,137.03,0.2,0,91
Client_5020,2024-12-15 17:26:37.168127,6,270.54,0.83,0,337
Client_5021,2025-01-31 17:26:37.168127,23,456.52,0.77,0,290
Client_5022,2025-09-25 17:26:37.168127,34,137.89,0.7,0,53
Client_5023,2025-05-13 17:26:37.168127,42,322.62,0.63,0,188
Client_5024,2025-10-22 17:26:37.168127,28,406.92,0.23,0,26
Client_5025,2025-09-01 17:26:37.168127,33,348.34,0.2,0,77
Client_5026,2025-05-16 17:26:37.168127,40,101.54,0.31,1,185
Client_5027,2025-03-23 17:26:37.168127,38,68.42,0.97,1,239
Client_5028,2025-07-30 17:26:37.168127,26,88.98,0.07,0,110
Client_5029,2025-03-09 17:26:37.168127,47,323.3,0.68,1,253
Client_5030,2025-09-13 17:26:37.168127,30,430.27,0.64,0,65
Client_5031,2025-11-14 17:26:37.168127,3,378.67,0.01,0,3
Client_5032,2025-06-16 17:26:37.168127,1,421.12,0.69,1,154
Client_5033,2024-12-28 17:26:37.168127,27,301.32,0.31,0,324
Client_5034,2025-10-06 17:26:37.168127,4,58.78,0.83,0,42
Client_5035,2025-01-01 17:26:37.168127,34,183.85,0.71,0,320
Client_5036,2025-07-14 17:26:37.168127,33,402.68,0.55,0,126
Client_5037,2025-05-01 17:26:37.168127,44,258.68,0.3,0,200
Client_5038,2025-09-22 17:26:37.168127,37,127.48,0.44,0,56
Client_5039,2025-08-28 17:26:37.168127,27,368.29,0.66,0,81
Client_5040,2025-09-14 17:26:37.168127,37,482.01,0.9,0,64
Client_5041,2025-03-22 17:26:37.168127,40,141.6,0.69,1,240
Client_5042,2025-11-16 17:26:37.168127,46,411.46,0.52,0,1
Client_5043,2025-05-26 17:26:37.168127,24,262.85,0.37,0,175
Client_5044,2025-09-26 17:26:37.168127,25,311.85,0.24,0,52
Client_5045,2025-04-17 17:26:37.168127,18,277.72,0.09,0,214
Client_5046,2025-05-17 17:26:37.168127,29,252.54,0.51,0,184
Client_5047,2025-06-16 17:26:37.168127,39,167.48,0.65,1,154
Client_5048,2025-09-25 17:26:37.168127,25,242.86,0.64,1,53
Client_5049,2025-10-05 17:26:37.168127,44,218.27,0.36,1,43
Client_5050,2025-09-04 17:26:37.168127,43,486.84,0.79,1,74
Client_5051,2025-07-31 17:26:37.168127,39,28.4,0.43,1,109
Client_5052,2025-07-24 17:26:37.168127,38,484.44,0.79,1,116
Client_5053,2025-05-16 17:26:37.168127,29,381.32,0.33,0,185
Client_5054,2025-06-17 17:26:37.168127,20,270.62,0.16,0,153
Client_5055,2025-10-05 17:26:37.168127,14,137.38,0.96,0,43
Client_5056,2025-06-22 17:26:37.168127,1,371.27,0.4,0,148
Client_5057,2025-07-03 17:26:37.168127,29,219.17,0.19,0,137
Client_5058,2025-02-12 17:26:37.168127,1,444.74,0.25,0,278
Client_5059,2025-02-15 17:26:37.168127,47,156.67,0.26,1,275
Client_5060,2025-04-28 17:26:37.168127,27,124.94,0.57,0,203
Client_5061,2025-01-25 17:26:37.168127,2,439.1,0.88,0,296
Client_5062,2024-11-29 17:26:37.168127,44,90.45,0.23,0,353
Client_5063,2025-06-16 17:26:37.168127,20,65.43,0.8,0,154
Client_5064,2025-03-17 17:26:37.168127,18,185.24,0.41,0,245
Client_5065,2025-05-23 17:26:37.168127,49,257.15,0.34,1,178
Client_5066,2024-12-26 17:26:37.168127,32,103.89,0.8,0,326
Client_5067,2025-03-11 17:26:37.168127,3,377.47,0.94,1,251
Client_5068,2025-06-06 17:26:37.168127,3,394.31,0.28,1,164
Client_5069,2025-07-10 17:26:37.168127,39,227.83,0.88,0,130
Client_5070,2024-11-24 17:26:37.168127,4,182.94,0.38,0,358
Client_5071,2025-09-23 17:26:37.168127,30,176.21,0.25,1,55
Client_5072,2025-03-16 17:26:37.168127,16,343.27,1.0,0,246
Client_5073,2025-09-30 17:26:37.168127,4,422.3,0.12,0,48
Client_5074,2025-11-14 17:26:37.168127,31,393.82,0.79,0,3
Client_5075,2025-08-05 17:26:37.168127,13,133.13,0.21,0,104
Client_5076,2024-11-20 17:26:37.168127,33,210.07,0.72,0,362
Client_5077,2025-03-02 17:26:37.168127,39,99.88,0.15,0,260
Client_5078,2024-12-03 17:26:37.168127,16,427.65,0.66,1,349
Client_5079,2024-11-23 17:26:37.168127,32,440.1,0.94,0,359
Client_5080,2024-12-25 17:26:37.168127,49,119.55,0.34,1,327
Client_5081,2025-04-12 17:26:37.168127,43,211.83,0.59,1,219
Client_5082,2024-11-30 17:26:37.168127,29,324.72,0.29,0,352
Client_5083,2024-11-18 17:26:37.168127,8,241.92,0.46,0,364
Client_5084,2025-07-04 17:26:37.168127,42,290.12,0.59,1,136
Client_5085,2025-03-05 17:26:37.168127,17,184.46,0.03,0,257
Client_5086,2025-01-13 17:26:37.168127,25,82.06,0.95,1,308
Client_5087,2025-01-05 17:26:37.168127,20,297.97,0.01,1,316
Client_5088,2025-07-05 17:26:37.168127,17,84.56,0.93,0,135
Client_5089,2025-09-30 17:26:37.168127,4,484.58,0.4,0,48
Client_5090,2025-08-21 17:26:37.168127,47,146.89,0.21,0,88
Client_5091,2025-01-17 17:26:37.168127,31,75.68,0.67,0,304
Client_5092,2025-02-03 17:26:37.168127,3,48.15,0.1,1,287
Client_5093,2024-11-18 17:26:37.168127,9,37.13,0.1,0,364
Client_5094,2024-12-12 17:26:37.168127,48,102.54,0.95,1,340
Client_5095,2025-03-05 17:26:37.168127,17,274.92,0.5,0,257
Client_5096,2025-02-10 17:26:37.168127,27,24.13,0.14,0,280
Client_5097,2025-10-29 17:26:37.168127,43,88.17,0.99,0,19
Client_5098,2025-07-30 17:26:37.168127,25,230.22,0.07,0,110
Client_5099,2025-11-09 17:26:37.168127,29,423.85,0.0,0,8
Client_5100,2025-10-24 17:26:37.168127,1,183.3,0.82,0,24
Client_5101,2024-12-19 17:26:37.168127,45,431.59,0.76,0,333
Client_5102,2025-07-30 17:26:37.168127,43,231.0,0.04,1,110
Client_5103,2024-12-16 17:26:37.168127,43,205.48,0.62,1,336
Client_5104,2025-06-29 17:26:37.168127,17,121.38,0.16,0,141
Client_5105,2025-04-05 17:26:37.168127,45,415.57,0.76,1,226
Client_5106,2025-01-30 17:26:37.168127,9,99.35,0.51,0,291
Client_5107,2025-08-05 17:26:37.168127,31,285.94,0.02,0,104
Client_5108,2025-01-18 17:26:37.168127,15,438.58,0.97,0,303
Client_5109,2025-09-12 17:26:37.168127,2,400.11,0.82,0,66
Client_5110,2025-11-17 17:26:37.168127,46,496.01,0.42,0,0
Client_5111,2024-11-28 17:26:37.168127,13,81.81,0.56,1,354
Client_5112,2025-08-03 17:26:37.168127,30,95.63,0.78,1,106
Client_5113,2025-10-02 17:26:37.168127,5,445.61,0.58,0,46
Client_5114,2025-05-20 17:26:37.168127,8,173.96,0.19,0,181
Client_5115,2025-09-29 17:26:37.168127,41,356.01,0.27,1,49
Client_5116,2025-08-21 17:26:37.168127,4,24.88,0.8,0,88
Client_5117,2025-08-06 17:26:37.168127,32,477.57,0.29,1,103
Client_5118,2025-08-13 17:26:37.168127,6,134.77,0.7,0,96
Client_5119,2025-07-29 17:26:37.168127,11,24.13,0.8,0,111
Client_5120,2025-06-29 17:26:37.168127,22,462.38,0.92,0,141
Client_5121,2025-07-11 17:26:37.168127,13,188.65,0.81,1,129
Client_5122,2025-05-11 17:26:37.168127,33,249.07,0.61,0,190
Client_5123,2024-12-07 17:26:37.168127,3,26.97,0.1,0,345
Client_5124,2025-02-09 17:26:37.168127,36,342.51,0.4,1,281
Client_5125,2025-02-18 17:26:37.168127,3,38.52,0.1,0,272
Client_5126,2025-07-23 17:26:37.168127,40,238.87,0.78,0,117
Client_5127,2025-08-27 17:26:37.168127,18,403.7,0.79,0,82
Client_5128,2025-06-17 17:26:37.168127,31,286.53,0.36,1,153
Client_5129,2025-02-27 17:26:37.168127,29,92.0,0.68,0,263
Client_5130,2025-01-28 17:26:37.168127,4,444.67,0.73,0,293
Client_5131,2025-07-29 17:26:37.168127,28,413.26,0.01,0,111
Client_5132,2025-10-24 17:26:37.168127,24,198.71,0.64,0,24
Client_5133,2024-12-08 17:26:37.168127,11,437.88,0.81,0,344
Client_5134,2025-04-24 17:26:37.168127,45,85.23,0.78,0,207
Client_5135,2025-09-03 17:26:37.168127,20,401.8,0.57,0,75
Client_5136,2025-01-17 17:26:37.168127,22,135.91,0.3,1,304
Client_5137,2025-02-07 17:26:37.168127,4,134.25,0.58,0,283
Client_5138,2024-11-20 17:26:37.168127,1,397.69,0.34,1,362
Client_5139,2024-12-11 17:26:37.168127,27,210.01,0.82,0,341
Client_5140,2024-12-31 17:26:37.168127,44,410.74,0.4,0,321
Client_5141,2025-04-06 17:26:37.168127,31,412.91,0.68,0,225
Client_5142,2025-02-11 17:26:37.168127,40,151.21,0.32,0,279
Client_5143,2025-11-06 17:26:37.168127,7,393.23,0.71,0,11
Client_5144,2025-04-20 17:26:37.168127,5,406.64,0.45,0,211
Client_5145,2025-10-18 17:26:37.168127,24,492.47,0.75,0,30
Client_5146,2025-09-16 17:26:37.168127,19,315.65,0.45,0,62
Client_5147,2025-01-05 17:26:37.168127,41,410.65,0.23,0,316
Client_5148,2025-04-05 17:26:37.168127,41,139.32,0.4,0,226
Client_5149,2025-08-13 17:26:37.168127,40,486.06,0.67,1,96
Client_5150,2025-01-23 17:26:37.168127,20,406.61,0.82,0,298
Client_5151,2025-07-19 17:26:37.168127,20,115.87,0.11,0,121
Client_5152,2025-10-23 17:26:37.168127,9,321.71,0.11,1,25
Client_5153,2025-10-26 17:26:37.168127,20,177.38,0.19,0,22
Client_5154,2024-12-17 17:26:37.168127,42,127.87,0.21,0,335
Client_5155,2025-01-24 17:26:37.168127,9,471.73,0.87,0,297
Client_5156,2024-11-30 17:26:37.168127,47,206.07,0.68,0,352
Client_5157,2025-04-30 17:26:37.168127,45,54.71,0.63,1,201
Client_5158,2024-12-15 17:26:37.168127,32,242.86,0.26,0,337
Client_5159,2025-02-02 17:26:37.168127,27,465.99,0.64,1,288
Client_5160,2025-04-04 17:26:37.168127,48,203.39,0.85,1,227
Client_5161,2024-12-22 17:26:37.168127,21,419.64,0.67,0,330
Client_5162,2025-06-19 17:26:37.168127,10,422.66,0.22,0,151
Client_5163,2025-10-30 17:26:37.168127,43,445.28,0.58,1,18
Client_5164,2025-06-23 17:26:37.168127,12,92.71,0.89,0,147
Client_5165,2025-02-12 17:26:37.168127,40,318.0,0.74,0,278
Client_5166,2025-09-14 17:26:37.168127,43,141.02,0.68,0,64
Client_5167,2025-08-22 17:26:37.168127,5,361.11,0.99,0,87
Client_5168,2025-01-05 17:26:37.168127,32,390.06,0.37,0,316
Client_5169,2024-12-14 17:26:37.168127,8,302.75,0.08,0,338
Client_5170,2025-08-23 17:26:37.168127,15,117.57,0.28,0,86
Client_5171,2024-11-22 17:26:37.168127,1,469.79,0.96,1,360
Client_5172,2025-08-08 17:26:37.168127,18,356.62,0.15,0,101
Client_5173,2024-11-26 17:26:37.168127,27,382.58,0.91,0,356
Client_5174,2025-10-25 17:26:37.168127,31,222.81,0.75,0,23
Client_5175,2025-10-19 17:26:37.168127,37,299.89,0.34,0,29
Client_5176,2025-07-29 17:26:37.168127,50,397.54,0.29,1,111
Client_5177,2025-06-19 17:26:37.168127,28,232.92,0.31,0,151
Client_5178,2025-09-06 17:26:37.168127,3,196.38,0.57,0,72
Client_5179,2025-11-10 17:26:37.168127,10,208.42,0.02,0,7
Client_5180,2025-01-06 17:26:37.168127,43,417.22,0.15,0,315
Client_5181,2025-06-15 17:26:37.168127,40,91.9,0.09,1,155
Client_5182,2025-08-14 17:26:37.168127,8,250.58,0.12,1,95
Client_5183,2025-04-15 17:26:37.168127,45,389.09,0.53,1,216
Client_5184,2024-12-16 17:26:37.168127,22,118.76,0.75,1,336
Client_5185,2024-11-26 17:26:37.168127,26,168.15,0.58,0,356
Client_5186,2025-09-27 17:26:37.168127,46,382.19,0.67,0,51
Client_5187,2025-01-03 17:26:37.168127,2,318.21,0.82,1,318
Client_5188,2025-04-05 17:26:37.168127,42,190.22,0.95,0,226
Client_5189,2025-10-03 17:26:37.168127,7,458.62,0.94,0,45
Client_5190,2025-10-30 17:26:37.168127,34,490.96,0.85,1,18
Client_5191,2025-07-26 17:26:37.168127,16,163.78,0.51,0,114
Client_5192,2025-03-15 17:26:37.168127,45,308.42,0.92,0,247
Client_5193,2025-10-01 17:26:37.168127,34,245.85,0.3,0,47
Client_5194,2025-07-31 17:26:37.168127,26,430.13,0.15,0,109
Client_5195,2025-07-30 17:26:37.168127,49,91.3,0.95,0,110
Client_5196,2025-06-27 17:26:37.168127,11,144.44,0.35,0,143
Client_5197,2025-02-01 17:26:37.168127,11,151.79,0.67,1,289
Client_5198,2025-07-21 17:26:37.168127,1,381.8,0.57,1,119
Client_5199,2025-10-28 17:26:37.168127,13,330.95,0.4,0,20
Client_5200,2025-03-30 17:26:37.168127,41,39.74,0.52,1,232
Client_5201,2025-02-04 17:26:37.168127,20,27.27,0.12,0,286
Client_5202,2025-10-18 17:26:37.168127,34,318.42,0.1,1,30
Client_5203,2025-09-14 17:26:37.168127,43,76.78,0.03,1,64
Client_5204,2025-01-19 17:26:37.168127,9,236.74,0.82,0,302
Client_5205,2025-09-10 17:26:37.168127,25,309.44,0.11,0,68
Client_5206,2024-12-16 17:26:37.168127,33,103.17,0.91,1,336
Client_5207,2024-11-19 17:26:37.168127,42,427.48,0.82,1,363
Client_5208,2024-12-16 17:26:37.168127,44,347.1,0.23,0,336
Client_5209,2025-04-01 17:26:37.168127,3,171.55,0.55,1,230
Client_5210,2024-12-27 17:26:37.168127,21,123.64,0.59,1,325
Client_5211,2025-10-29 17:26:37.168127,37,235.81,0.35,1,19
Client_5212,2025-01-28 17:26:37.168127,6,300.85,0.21,0,293
Client_5213,2025-01-26 17:26:37.168127,45,56.94,0.45,0,295
Client_5214,2025-01-23 17:26:37.168127,4,283.83,0.49,0,298
Client_5215,2025-10-21 17:26:37.168127,47,157.89,0.16,0,27
Client_5216,2025-08-21 17:26:37.168127,28,93.83,0.42,1,88
Client_5217,2025-07-18 17:26:37.168127,37,331.04,0.21,0,122
Client_5218,2025-06-17 17:26:37.168127,26,40.62,0.72,0,153
Client_5219,2024-12-08 17:26:37.168127,46,368.01,0.79,1,344
Client_5220,2025-01-10 17:26:37.168127,50,427.41,0.26,0,311
Client_5221,2025-11-09 17:26:37.168127,46,221.26,0.05,0,8
Client_5222,2024-11-30 17:26:37.168127,43,217.26,0.84,0,352
Client_5223,2025-01-21 17:26:37.168127,49,126.8,0.85,1,300
Client_5224,2025-08-02 17:26:37.168127,26,481.65,0.2,0,107
Client_5225,2025-10-21 17:26:37.168127,19,425.12,0.03,1,27
Client_5226,2025-06-10 17:26:37.168127,13,372.08,0.88,0,160
Client_5227,2025-11-16 17:26:37.168127,43,292.47,0.02,0,1
Client_5228,2025-06-09 17:26:37.168127,36,477.89,0.74,0,161
Client_5229,2025-07-03 17:26:37.168127,12,327.23,0.22,0,137
Client_5230,2025-05-02 17:26:37.168127,46,66.19,0.61,0,199
Client_5231,2025-07-25 17:26:37.168127,7,192.21,0.05,0,115
Client_5232,2025-01-05 17:26:37.168127,10,92.36,0.33,0,316
Client_5233,2025-07-21 17:26:37.168127,42,395.05,0.59,1,119
Client_5234,2024-12-14 17:26:37.168127,15,187.36,0.44,0,338
Client_5235,2025-07-15 17:26:37.168127,48,20.89,0.9,0,125
Client_5236,2025-01-29 17:26:37.168127,22,32.77,0.41,1,292
Client_5237,2024-12-13 17:26:37.168127,3,435.3,0.58,1,339
Client_5238,2025-06-13 17:26:37.168127,28,40.13,0.67,1,157
Client_5239,2025-07-22 17:26:37.168127,40,439.45,0.46,0,118
Client_5240,2025-08-09 17:26:37.168127,46,378.25,0.08,0,100
Client_5241,2025-11-02 17:26:37.168127,35,198.98,0.88,1,15
Client_5242,2025-09-11 17:26:37.168127,23,48.69,0.36,0,67
Client_5243,2025-11-12 17:26:37.168127,10,99.72,0.7,0,5
Client_5244,2025-02-08 17:26:37.168127,35,361.25,0.33,0,282
Client_5245,2025-02-02 17:26:37.168127,26,177.61,0.79,0,288
Client_5246,2025-06-27 17:26:37.168127,39,73.46,0.87,1,143
Client_5247,2025-10-18 17:26:37.168127,25,179.6,0.99,0,30
Client_5248,2025-07-15 17:26:37.168127,44,36.32,0.86,0,125
Client_5249,2025-11-17 17:26:37.168127,2,161.12,0.84,1,0
Client_5250,2025-07-07 17:26:37.168127,21,89.2,0.24,1,133
Client_5251,2025-09-08 17:26:37.168127,7,261.04,0.25,0,70
Client_5252,2025-05-19 17:26:37.168127,49,129.65,0.42,0,182
Client_5253,2025-06-13 17:26:37.168127,26,317.42,0.12,1,157
Client_5254,2025-09-16 17:26:37.168127,38,191.2,0.93,1,62
Client_5255,2025-03-17 17:26:37.168127,42,73.56,0.22,0,245
Client_5256,2025-09-02 17:26:37.168127,39,412.27,0.87,0,76
Client_5257,2024-12-31 17:26:37.168127,47,482.89,0.15,0,321
Client_5258,2025-05-25 17:26:37.168127,24,81.16,0.12,0,176
Client_5259,2025-09-11 17:26:37.168127,25,130.78,0.11,0,67
Client_5260,2025-01-07 17:26:37.168127,5,326.61,0.98,0,314
Client_5261,2025-08-10 17:26:37.168127,25,150.25,0.86,0,99
Client_5262,2025-05-17 17:26:37.168127,2,470.13,0.79,0,184
Client_5263,2025-08-06 17:26:37.168127,45,315.68,0.29,0,103
Client_5264,2025-07-05 17:26:37.168127,12,314.03,0.72,1,135
Client_5265,2025-08-24 17:26:37.168127,11,143.01,0.25,1,85
Client_5266,2025-07-12 17:26:37.168127,47,283.58,0.89,0,128
Client_5267,2025-07-03 17:26:37.168127,22,294.12,0.1,0,137
Client_5268,2025-03-05 17:26:37.168127,43,398.59,0.32,1,257
Client_5269,2025-06-12 17:26:37.168127,31,209.76,0.72,1,158
Client_5270,2025-03-09 17:26:37.168127,31,454.81,0.76,0,253
Client_5271,2025-01-08 17:26:37.168127,21,447.68,0.37,0,313
Client_5272,2025-09-01 17:26:37.168127,46,470.52,0.95,0,77
Client_5273,2025-05-21 17:26:37.168127,29,261.99,0.35,0,180
Client_5274,2025-02-06 17:26:37.168127,23,220.28,0.67,1,284
Client_5275,2025-01-01 17:26:37.168127,6,457.78,0.15,0,320
Client_5276,2025-10-19 17:26:37.168127,40,434.52,0.25,1,29
Client_5277,2025-08-07 17:26:37.168127,37,71.28,0.64,1,102
Client_5278,2025-05-05 17:26:37.168127,26,198.45,0.4,0,196
Client_5279,2025-04-27 17:26:37.168127,13,343.53,0.35,0,204
Client_5280,2025-04-17 17:26:37.168127,37,353.02,0.39,0,214
Client_5281,2024-11-25 17:26:37.168127,2,221.82,0.5,1,357
Client_5282,2025-05-06 17:26:37.168127,50,320.29,0.38,0,195
Client_5283,2025-03-18 17:26:37.168127,20,238.44,0.1,1,244
Client_5284,2025-07-18 17:26:37.168127,15,33.44,0.44,0,122
Client_5285,2024-12-20 17:26:37.168127,32,221.74,0.91,0,332
Client_5286,2025-06-04 17:26:37.168127,29,269.25,0.24,0,166
Client_5287,2025-05-01 17:26:37.168127,9,124.24,0.39,1,200
Client_5288,2025-01-15 17:26:37.168127,41,74.37,0.98,0,306
Client_5289,2025-04-21 17:26:37.168127,27,419.85,0.79,0,210
Client_5290,2025-02-13 17:26:37.168127,5,380.49,0.91,0,277
Client_5291,2025-04-06 17:26:37.168127,50,117.57,0.43,1,225
Client_5292,2025-04-25 17:26:37.168127,11,366.01,0.01,1,206
Client_5293,2025-09-30 17:26:37.168127,13,68.14,0.34,0,48
Client_5294,2025-03-02 17:26:37.168127,40,139.17,0.53,0,260
Client_5295,2025-07-02 17:26:37.168127,41,250.73,0.68,0,138
Client_5296,2025-02-18 17:26:37.168127,12,307.45,0.53,0,272
Client_5297,2025-01-17 17:26:37.168127,9,347.77,0.9,0,304
Client_5298,2025-04-11 17:26:37.168127,14,431.21,0.53,0,220
Client_5299,2025-02-25 17:26:37.168127,26,304.88,0.04,1,265
Client_5300,2025-11-08 17:26:37.168127,21,97.37,0.95,0,9
Client_5301,2025-10-25 17:26:37.168127,40,134.08,0.14,0,23
Client_5302,2025-08-25 17:26:37.168127,16,271.41,0.15,0,84
Client_5303,2025-08-09 17:26:37.168127,17,145.33,0.94,0,100
Client_5304,2025-11-17 17:26:37.168127,7,165.52,0.78,0,0
Client_5305,2025-01-04 17:26:37.168127,33,128.09,0.56,0,317
Client_5306,2025-01-26 17:26:37.168127,11,257.16,0.36,0,295
Client_5307,2025-08-03 17:26:37.168127,20,239.72,0.67,0,106
Client_5308,2025-09-24 17:26:37.168127,49,55.91,0.15,0,54
Client_5309,2024-11-18 17:26:37.168127,27,143.77,0.81,0,364
Client_5310,2024-12-19 17:26:37.168127,39,251.01,0.79,0,333
Client_5311,2025-06-27 17:26:37.168127,50,193.48,0.72,1,143
Client_5312,2025-05-24 17:26:37.168127,26,249.91,0.19,0,177
Client_5313,2025-06-26 17:26:37.168127,24,450.37,0.02,0,144
Client_5314,2025-08-05 17:26:37.168127,38,106.12,0.94,0,104
Client_5315,2025-09-21 17:26:37.168127,22,236.55,0.56,0,57
Client_5316,2025-07-25 17:26:37.168127,33,220.51,0.47,1,115
Client_5317,2024-12-03 17:26:37.168127,4,89.41,0.91,1,349
Client_5318,2025-09-26 17:26:37.168127,29,470.78,0.29,1,52
Client_5319,2025-04-05 17:26:37.168127,17,409.79,0.92,0,226
Client_5320,2025-05-08 17:26:37.168127,15,56.23,0.87,1,193
Client_5321,2025-08-24 17:26:37.168127,41,196.04,0.33,1,85
Client_5322,2025-04-12 17:26:37.168127,7,209.06,0.52,0,219
Client_5323,2025-10-09 17:26:37.168127,24,391.09,0.41,0,39
Client_5324,2024-12-25 17:26:37.168127,33,57.94,0.37,0,327
Client_5325,2024-11-27 17:26:37.168127,31,345.04,0.2,1,355
Client_5326,2025-08-26 17:26:37.168127,50,201.31,0.34,1,83
